mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_mse,val_r2,time_dm,time_train,time_total
gf,res,GunPoint,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/GunPoint_gf_res/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=37-step=33402.ckpt,146158,146158,training/pretrain/GunPoint_gf_res/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1116079315543174,0.9628919959068298,4.864744912832975,31232.830071447417,31237.69481636025
df,res,GunPoint,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/GunPoint_df_res/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=35-step=31644.ckpt,146158,146158,training/pretrain/GunPoint_df_res/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1148009523749351,0.9648984670639038,22.30528848618269,31484.69918380864,31507.004472294822
df,res,GunPoint,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/GunPoint_df_res/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=57-step=50982.ckpt,142258,142258,training/pretrain/GunPoint_df_res/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1003602668642997,0.9719852209091188,23.541655158624053,36882.0874094367,36905.62906459533
gf,res,GunPoint,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/GunPoint_gf_res/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=35-step=31644.ckpt,142258,142258,training/pretrain/GunPoint_gf_res/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.10398906469345093,0.9644361734390259,5.535147484391928,39931.46401076764,39936.99915825203
