mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_mse,val_r2,time_dm,time_train,time_total
gf,res,Plane,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/Plane_gf_res/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=54-step=46420.ckpt,145378,145378,training/pretrain/Plane_gf_res/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.0711719691753387,0.986531674861908,9.177564634010196,68077.88638216816,68087.06394680217
gf,res,Plane,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/Plane_gf_res/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=50640.ckpt,149278,149278,training/pretrain/Plane_gf_res/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1784937977790832,0.911401867866516,9.788921108469369,120810.17075288296,120819.95967399144
df,res,Plane,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/Plane_df_res/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=50-step=43044.ckpt,145378,145378,training/pretrain/Plane_df_res/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2075918465852737,0.8846138119697571,97.6446257159114,145820.3732753396,145918.01790105551
df,res,Plane,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/Plane_df_res/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=50640.ckpt,149278,149278,training/pretrain/Plane_df_res/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2445330172777176,0.839575469493866,78.05257342383265,145858.98799072206,145937.0405641459
