mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_mse,val_r2,time_dm,time_train,time_total
df,cnn,CBF,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/CBF_df_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000.ckpt,237694,237694,training/pretrain/CBF_df_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2370638251304626,0.8490048050880432,26.88920562528073,7648.122098412365,7675.011304037645
gf,cnn,CBF,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/CBF_gf_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=44-step=33750.ckpt,241594,241594,training/pretrain/CBF_gf_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.3559511601924896,0.662652850151062,4.67266015522182,7708.89747655578,7713.570136711001
df,cnn,CBF,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/CBF_df_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=58-step=44250.ckpt,241594,241594,training/pretrain/CBF_df_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2946192920207977,0.767838180065155,27.52902528457344,7734.426804931834,7761.955830216408
gf,cnn,CBF,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/CBF_gf_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=57-step=43500.ckpt,237694,237694,training/pretrain/CBF_gf_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.027724510058760643,0.9978985786437988,4.998521879315376,7759.024664785713,7764.023186665028
