mode,arch,dataset,window_length,pretrained,test_acc,test_f1,cv_rep,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total
ts,nn,Trace,275,False,0.735673561874132,0.735673561874132,2,32,32,2,4,200,256,256,36.48335367301479,2241.0419344441034,2277.525288117118
