mode,arch,dataset,window_length,pretrained,test_acc,test_f1,cv_rep,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total
ts,nn,GunPoint,150,False,0.5383429930650943,0.5383429930650943,0,32,32,2,4,200,256,256,25.465419821441174,794.6120830588043,820.0775028802454
