mode,arch,dataset,window_length,pretrained,test_acc,test_f1,cv_rep,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total
ts,nn,SyntheticControl,60,False,0.26015579194237376,0.26015579194237376,0,32,32,2,4,200,768,768,23.256346203386784,137.35533579997718,160.61168200336397
