mode,arch,dataset,window_length,pretrained,test_acc,test_f1,cv_rep,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total
ts,nn,Trace,275,False,0.6834113003435421,0.6834113003435421,1,32,32,2,4,200,256,256,51.497138084843755,3686.8140838742256,3738.3112219590694
