mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_mse,val_r2,time_dm,time_train,time_total
df,cnn,Trace,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/Trace_df_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=36-step=59607.ckpt,468004,468004,training/pretrain/Trace_df_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1530745327472686,-1.4231102466583252,75.97668200917542,31654.910934413783,31730.88761642296
gf,cnn,Trace,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/Trace_gf_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=58-step=95049.ckpt,471904,471904,training/pretrain/Trace_gf_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1757326424121856,-0.3482497334480285,6.0960585861466825,34198.57407319173,34204.67013177788
gf,cnn,Trace,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/Trace_gf_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=96660.ckpt,468004,468004,training/pretrain/Trace_gf_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1043186634778976,-0.0761330425739288,10.12193937599659,68660.8863924127,68671.0083317887
df,cnn,Trace,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/Trace_df_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=58-step=95049.ckpt,471904,471904,training/pretrain/Trace_df_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.17252860963344574,-1.1862223148345947,90.23643156886101,69768.48877227865,69858.72520384751
