mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_mse,val_r2,time_dm,time_train,time_total
df,res,ECG200,0.25,60,128,True,10,False,5,1,0.0001,0,60,training/pretrain/ECG200_df_res/logs/wlen10_stride0_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=55-step=31528.ckpt,144858,144858,training/pretrain/ECG200_df_res/logs/wlen10_stride0_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2238222509622573,0.5692272782325745,12.1259395792149,13457.5200806926,13469.646020271815
df,res,ECG200,0.25,60,128,True,10,True,5,1,0.0001,0,60,training/pretrain/ECG200_df_res/logs/wlen10_stride1_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=52-step=29839.ckpt,142258,142258,training/pretrain/ECG200_df_res/logs/wlen10_stride1_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2340288907289505,0.3150515556335449,12.582646385766566,13644.992711029015,13657.575357414782
gf,res,ECG200,0.25,60,128,True,10,False,5,1,0.0001,0,60,training/pretrain/ECG200_gf_res/logs/wlen10_stride0_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=33780.ckpt,144858,144858,training/pretrain/ECG200_gf_res/logs/wlen10_stride0_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1709578335285186,0.8412821888923645,9.326599050313234,25685.50114005059,25694.827739100903
gf,res,ECG200,0.25,60,128,True,10,True,5,1,0.0001,0,60,training/pretrain/ECG200_gf_res/logs/wlen10_stride1_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=58-step=33217.ckpt,142258,142258,training/pretrain/ECG200_gf_res/logs/wlen10_stride1_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.02692391164600849,0.9883469343185425,6.139296285808086,26645.163932982832,26651.30322926864
