mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,window_time_stride,window_patt_stride,learning_rate,random_state,pretrained,cv_rep,nepochs,best_model,total_params,trainable_params,metrics_csv,val_acc,val_f1,val_auroc,test_acc,test_f1,test_auroc,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total
ts,rnn,Trace,0.25,120,128,False,150,1,1,0.0001,0,False,3,120,training/finetune/Trace_ts_rnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen150_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=11-step=4944.ckpt,822674,822674,training/finetune/Trace_ts_rnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen150_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.7626124620437622,0.7626124620437622,0.18039892613887787,0.6131196618080139,0.6131196618080139,0.1324666291475296,32,32,2,4,200,256,256,58.249546315521,51187.84000791982,51246.08955423534
