mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_mse,val_r2,time_dm,time_train,time_total
df,cnn,ArrowHead,0.25,60,128,True,10,True,12,1,0.0001,0,60,training/pretrain/ArrowHead_df_cnn/logs/wlen10_stride1_wtst12_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=56-step=83790.ckpt,416894,416894,training/pretrain/ArrowHead_df_cnn/logs/wlen10_stride1_wtst12_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1119073629379272,0.9706711769104004,95.87138793990016,26276.429208934307,26372.300596874207
df,cnn,ArrowHead,0.25,60,128,True,10,False,12,1,0.0001,0,60,training/pretrain/ArrowHead_df_cnn/logs/wlen10_stride0_wtst12_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=88200.ckpt,424044,424044,training/pretrain/ArrowHead_df_cnn/logs/wlen10_stride0_wtst12_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1250263005495071,0.962835431098938,96.4446703195572,26955.11365024373,27051.558320563287
gf,cnn,ArrowHead,0.25,60,128,True,10,True,12,1,0.0001,0,60,training/pretrain/ArrowHead_gf_cnn/logs/wlen10_stride1_wtst12_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=54-step=80850.ckpt,416894,416894,training/pretrain/ArrowHead_gf_cnn/logs/wlen10_stride1_wtst12_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.0483494326472282,0.9941864609718324,7.773449826985598,43687.460332900286,43695.23378272727
gf,cnn,ArrowHead,0.25,60,128,True,10,False,12,1,0.0001,0,60,training/pretrain/ArrowHead_gf_cnn/logs/wlen10_stride0_wtst12_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=13-step=20580.ckpt,424044,424044,training/pretrain/ArrowHead_gf_cnn/logs/wlen10_stride0_wtst12_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1430867612361908,0.9481911063194275,8.125474635511637,50552.82620339468,50560.95167803019
