mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_mse,val_r2,time_dm,time_train,time_total
gf,cnn,ECG5000,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/ECG5000_gf_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=49200.ckpt,241684,241684,training/pretrain/ECG5000_gf_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1903942376375198,0.8355474472045898,6.5978739336133,19691.720226902515,19698.318100836128
gf,cnn,ECG5000,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/ECG5000_gf_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=54-step=45100.ckpt,237784,237784,training/pretrain/ECG5000_gf_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.0432596653699874,0.989932119846344,6.91572117805481,20020.426197942343,20027.3419191204
df,cnn,ECG5000,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/ECG5000_df_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=49200.ckpt,241684,241684,training/pretrain/ECG5000_df_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2001081556081771,0.8219788074493408,60.13242406770587,29534.34151487425,29594.47393894196
df,cnn,ECG5000,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/ECG5000_df_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=58-step=48380.ckpt,237784,237784,training/pretrain/ECG5000_df_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.17245012521743774,0.8675251007080078,62.76105589419603,47882.54045216367,47945.30150805786
