mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,window_time_stride,window_patt_stride,learning_rate,random_state,pretrained,cv_rep,nepochs,best_model,total_params,trainable_params,metrics_csv,val_acc,val_f1,val_auroc,test_acc,test_f1,test_auroc,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total
ts,rnn,CBF,0.25,120,128,False,60,1,1,0.0001,0,False,3,120,training/finetune/CBF_ts_rnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen60_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=102-step=29664.ckpt,361939,361939,training/finetune/CBF_ts_rnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen60_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.5928128957748413,0.5928128957748413,0.3595079183578491,0.5960295796394348,0.5960295796394348,0.315206378698349,32,32,2,4,200,384,384,30.80142641812563,25279.99496486038,25310.796391278505
